item_id,item_name_translated,item_category_id
6506,sims 4 collection  game set  day spa   two catalogs  patio  luxurious party   download code  no disc   pc  russian version ,28
6507,sims 4 to work  addition   pc  russian version ,28
6508,sims medieval  pc  russian version ,30
6509,sims medieval  deluxe  pc  digital version ,31
6510,sims medieval  extended edition  pc  russian version ,28
6511,sims medieval  pirates and know  adventure collection  pc  russian version ,30
6512,singstar  kings of parties  ps3  russian version ,19
6513,singstar  kings of parties  ps4  russian version ,20
6514,singularity,30
6515,skylanders giants  interactive figure  giant  hot head,25
6516,skylanders giants  interactive figure  giant  swarm,25
6517,skylanders giants  starter set  game portal  game  figurines  ps3  russian version ,19
6518,skylanders giants  starter set  game portal  game  figurines  xbox 360  russian version ,23
6519,skylanders superchargers  interactive figure  machines   burn cycle  fire element ,25
6520,skylanders superchargers  interactive figure  machines   dive bomber  element water ,25
6521,skylanders superchargers  interactive figure  machines   sea shadow  element dark ,25
6522,skylanders superchargers  interactive figure  machines   sky slicer  element air ,25
6523,skylanders superchargers  interactive figure  machines   stealth stinger  element life ,25
6524,skylanders superchargers  interactive figure  supercharging   dive clops  element water ,25
6525,skylanders superchargers  interactive figure  supercharger   high volt  element tech ,25
6526,skylanders superchargers  interactive figure  supercharger   smash hit  earth element ,25
6527,skylanders superchargers  interactive figure  supercharger   stormblade  element air ,25
6528,skylanders superchargers  set for racing from three figures  elements water ,25
6529,skylanders superchargers  a set of two figures  air element ,25
6530,skylanders superchargers  set of two figures  earth element ,25
6531,skylanders superchargers  starter kit  ps3  english version ,19
6532,skylanders superchargers  starter kit  ps4  english version ,20
6533,skylanders superchargers  starter kit  xbox 360  english version ,23
6534,skylanders swap force  combat set  bumble blast  knockout terrafin  fiery forge,25
6535,skylanders swap force  interactive figure  luminous  flashwing,25
6536,skylanders swap force  interactive figure  luminous  grim creeper,25
6537,skylanders swap force  interactive figure  glowing  smolderdash,25
6538,skylanders swap force  interactive figure  glowing  star strike,25
6539,skylanders swap force  interactive figure  glowing  warnado,25
6540,skylanders swap force  interactive figure  transformer  boom jet,25
6541,skylanders swap force  interactive figure  transformer  fire kraken,25
6542,skylanders swap force  interactive figure  transformer  free ranger,25
6543,skylanders swap force  interactive figure  transformer  grilla drilla,25
6544,skylanders swap force  interactive figure  transformer  hoot loop,25
6545,skylanders swap force  interactive figure  transformer  magna charge,25
6546,skylanders swap force  interactive figure  transformer  night shift,25
6547,skylanders swap force  interactive figure  transformer  rattle shake,25
6548,skylanders swap force  interactive figure anchors away gill grunt,25
6549,skylanders swap force  interactive figure big bang trigger happy,25
6550,skylanders swap force  interactive figure of blizzard chill,25
6551,skylanders swap force  countdown interactive figure,25
6552,skylanders swap force  interactive figure heavy duty sprocket,25
6553,skylanders swap force  interactive figure knockout terrafin,25
6554,skylanders swap force  interactive figure lava barf eruptor,25
6555,skylanders swap force  interactive figure mega ram spyro,25
6556,skylanders swap force  interactive figure rip tide,25
6557,skylanders swap force  interactive figure roller brawl,25
6558,skylanders swap force  interactive figure scorp,25
6559,skylanders swap force  interactive figure slobber tooth,25
6560,skylanders swap force  interactive figure star strike,25
6561,skylanders swap force  interactive figure super gulp pop fizz,25
6562,skylanders swap force  interactive figure twin blade chop chop,25
6563,skylanders swap force  interactive figure zoo lou,25
6564,skylanders swap force  a set of three figures  scorp  twin blade chop chop  heavy duty sprocket,25
6565,skylanders swap force  a set of three figures  slobber tooth  lava barf eruptor  super gulp pop fizz,25
6566,skylanders swap force  a set of three figures  star strike  anchors away gill grunt  big bang trigge,25
6567,skylanders swap force  a set of three figures  zoo lou  mega ram spyro  blizzard chill,25
6568,skylanders swap force                     pop thorn  tower of time  sky diamond  battle hammer,25
6569,skylanders swap force  starter set  game portal  game  figurines  ps3  english version ,19
6570,skylanders swap force  starter set  game portal  game  figurines  ps3  russian version ,19
6571,skylanders swap force  starter set  game portal  game  figurines  xbox 360  russian version ,23
6572,skylanders  interactive figure bash,25
6573,skylanders  interactive figure boomer,25
6574,skylanders  interactive figure camo,25
6575,skylanders  interactive figure chop chop,25
6576,skylanders  interactive figure cynder,25
6577,skylanders  interactive figure dino rang,25
6578,skylanders  interactive figure double trouble,25
6579,skylanders  interactive figure drill sergeant,25
6580,skylanders  interactive figure drobot,25
6581,skylanders  interactive figure euruptor,25
6582,skylanders  interactive figure flameslinger,25
6583,skylanders  interactive figure hex,25
6584,skylanders  interactive figurine ignitor,25
6585,skylanders  interactive figure legendary trigger happy,25
6586,skylanders  interactive figure lightning rod,25
6587,skylanders  interactive figure prism break,25
6588,skylanders  interactive figure sonic boom,25
6589,skylanders  interactive figurine stealth elf,25
6590,skylanders  interactive figure stump smash,25
6591,skylanders  interactive figure voodood,25
6592,skylanders  interactive figure warnado,25
6593,skylanders  interactive figure wham shell,25
6594,skylanders  interactive figure whirlwind,25
6595,skylanders  interactive figure wrecking ball,25
6596,skylanders  interactive figure zap,25
6597,skylanders  interactive figure zook,25
6598,skylanders  a set of three figures  chop chop  bash  eruptor,25
6599,skylanders  a set of three figures  double trouble  whirlwind  drill sergeant,25
6600,skylanders  a set of three figures  drobot  stump smash  flameslinger,25
6601,skylanders  a set of three figures  hex  zap  dino rang,25
6602,skylanders  a set of three figures  legendary spyro  legendary chop chop  legendary bash,25
6603,skylanders  a set of three figures  lightning rod  zook  cynder,25
6604,skylanders  a set of three figures  voodood  boomer  prism break,25
6605,skylanders  a set of three figures  wrecking ball  stealth elf  sonic boom,25
6606,skylanders  a set of adventures  empire of ice,25
6607,skylanders  a set of adventures  the dragon peak,25
6608,skylanders  a set of adventures  pirates,25
6609,skylanders  a set of adventures  the secret crypt,25
6610,skylanders  starter set  game portal  game  figurines  pc  box ,29
6611,skylanders  starter set  game portal  game  figurines  pc  russian version ,29
6612,skylanders  starter set  game portal  game  figurines  ps3  russian version ,19
6613,skylanders  starter set  game portal  game  figurines  xbox 360  russian version ,23
6614,skylanders  starter set  game portal  game  figurines  xbox 360 ,23
6615,sleeping dogs  essentials   ps3  russian version ,19
6616,sleeping dogs  ps3  russian version ,19
6617,sleeping dogs  xbox 360  russian version ,23
6618,sleeping dogs  definitive edition  pc  russian subtitles ,28
6619,sleeping dogs  definitive edition  ps4  russian subtitles ,20
6620,sleeping dogs  definitive edition  xbox one                   ,24
6621,sleeping dogs  limited edition  pc                 ,28
6622,sleeping dogs  standard edition  pc  jewel                ,30
6623,sly cooper  jump in time  with 3d support   ps3  russian version ,19
6624,sly cooper  jump in time  ps vita  russian version ,22
6625,sly trilogy  ps vita  russian documentation ,22
6626,sniper elite 2  pc  jewel  russian version ,30
6627,sniper elite 3  pc  digital version ,31
6628,sniper elite 3  pc  russian version ,30
6629,sniper elite 3  ps3  russian version ,19
6630,sniper elite 3  ps4  russian version ,20
6631,sniper elite 3  xbox 360  russian version ,23
6632,sniper elite 3  xbox one ,24
6633,sniper elite 3  season pass  pc  digital version ,31
6634,sniper elite v2  pc  digital version ,31
6635,sniper elite v2  pc  russian version ,30
6636,sniper elite v2  ps3  russian documentation ,19
6637,sniper elite v2  xbox 360  russian documentation ,23
6638,sniper elite v2  deluxe edition  pc  digital version ,31
6639,sniper elite v2  game of the year  ps3  english version ,19
6640,sniper elite v2  collector s edition  pc  russian version ,29
6641,sniper elite  army of darkness 2  pc  jewel  russian subtitles ,30
6642,sniper elite  army of darkness  pc  jewel  russian subtitles ,30
6643,sniper elite  army of darkness  pc  digital version ,31
6644,softorbits pdf logo remover  deleting logos from pdf  esd  digital version ,76
6645,softorbits photo retoucher  home photo processing  esd  digital version ,76
6646,softorbits doctor for photos  software package  rus  digital version ,76
6647,softorbits software package for amateur rus  digital version ,76
6648,softorbits batch automated photo processing rus  digital version ,76
6649,solveigmm video splitter 3  pc  digital version ,76
6650,sonic   all star racing transformed  pc  jewel  russian documentation ,30
6651,sonic   all star racing transformed  limited edition  ps vita                       ,22
6652,sonic   all star racing transformed  limited edition  ps3                       ,19
6653,sonic   all star racing transformed  limited edition  xbox 360                       ,23
6654,sonic   all stars racing transformed dlc metal sonic   outrun  pc                  ,31
6655,sonic   sega all stars racing transformed  pc  digital version ,31
6656,sonic generations  with 3d support   xbox 360  russian documentation ,23
6657,sonic generations  pc  jewel  russian documentation ,30
6658,sonic generations  nostalgia edition  pc  russian documentation ,28
6659,sonic generations  special edition  with 3d support   ps3  russian documentation ,19
6660,sonic rivals  essentials   psp  russian version ,21
6661,sonic rivals 2  essentials   psp  english version ,21
6662,sonic unleashed  ps2   dvd box ,18
6663,sonic  lost world  pre order   pc  digital version ,31
6664,sony ps vita 3g wifi black rus  pch 1108za01 ,14
6665,sony ps vita wifi black rus  pch 1008za01 ,14
6666,sony psp ice white  psp e1008 rus ,13
6667,sony psp slim base pack black  psp 3008 rus ,13
6668,sony psp slim base pack black  psp e1008 rus ,13
6669,sony playstation 2  scph 77008 ,10
6670,sony playstation 3  120 gb  black rus  cech 2008a ,11
6671,sony playstation 3 slim  160 gb  black rus  cech 2508a ,11
6672,sony playstation 3 super slim  12 gb  black rus  cech 4008a ,11
6673,sony playstation 3 super slim  12 gb  black rus  cech 4208a ,11
6674,sony playstation 4  1tb  black  cuh 1208b ,12
6675,sony playstation 4  500 gb  black  cuh 1008a 1108a b01 ,12
6676,sony playstation 4  500 gb  black  cuh 1208a b01 ,12
6677,sony playstation 4  500 gb  white  cuh 1108a ,12
6678,sony playstation 4  500 gb  white  cuh 1208a b01 ,12
6679,sony playstation 4  500 gb  anniversary edition  cuh 1108a   b01 ,12
6680,soul sacrifice  ps vita  russian documentation ,22
6681,soulcalibur v  ps3  russian subtitles ,19
6682,soulcalibur v  xbox 360  russian subtitles ,23
6683,soulcalibur  broken destiny  essentials   psp  russian version ,21
6684,south park  the stick of truth   ultimate fellowship   samurai spaceman bundle  pc                  ,31
6685,south park  the stick of truth   ultimate fellowship pack  pc                  ,31
6686,south park  truth stick  pre order   pc  digital version ,31
6687,south park  stick of truth  pc  jewel  russian subtitles ,30
6688,south park  truth stick  pc  digital version ,31
6689,south park  stick of truth  ps3  russian subtitles ,19
6690,south park  stick of truth  xbox 360  russian subtitles ,23
6691,south park  stick of truth  grand wizard edition  pc  english version ,29
6692,south park  stick of truth  grand wizard edition  ps3  english version ,19
6693,south park  stick of truth  grand wizard edition  xbox 360  english version ,23
6694,south park  the stick of truth  classics   xbox 360  russian subtitles ,23
6695,south park  stick of truth  essentials   ps3  russian subtitles ,19
6696,space  grand collection  mp3 cd   jewel ,57
6697,space siege  softklab   pc  digital version ,31
6698,spec ops  the line  softklab   pc  digital version ,31
6699,spec ops  the line  pc  jewel  russian version ,30
6700,spec ops  the line  ps3  russian documentation ,19
6701,spec ops  the line  xbox 360  russian documentation ,23
6702,spec ops  the line  special edition  pc  russian version ,28
6703,spellforce  complete pack  pc  digital version ,31
6704,spider man 3  essentials   psp  english version ,21
6705,spider man  edge of time  ps3  russian documentation ,19
6706,spider man  edge of time  xbox 360  russian documentation ,23
6707,spider man  shattered dimensions  pc  jewel ,30
6708,spider man  web of shadows  essentials   psp  english version ,21
6709,spintires  pc  digital version ,31
6710,spintires  pc  russian version ,30
6711,splatter  blood red edition  pc  digital version ,31
